<<<<<<< HEAD
<<<<<<< HEAD
,id,user_id,type,avg_energy,avg_cost,date
127,127,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
128,128,4,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
129,129,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
130,130,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
131,131,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
132,132,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
133,133,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
134,134,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
135,135,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
136,136,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
137,137,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
138,138,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
139,139,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
140,140,5,hourly,0.026867232049947964,0.005372122788761709,2020-09-03
>>>>>>> 4f57aad... added database functions for generating manager average, user average, manager pie and lines from local csv generator 7m and 1y
